OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
48019;BV-4024;Corba;202.25; ; ;12.980338584055316;
48020;BV-4024;Corba;5994.134; ; ;29.362935724235637;
48021;BV-4024;Recta;0; ; ;28.495171740103274;
48022;BV-4024;Corba;328.928; ; ;18.012923371821596;
48023;BV-4024;Corba;1979.991; ; ;43.72952928542485;
48024;BV-4024;Recta;0; ; ;27.261605965494955;
48025;BV-4024;Corba;2123.212; ; ;29.841027619964635;
48026;BV-4024;Clotoide;43.592; ; ;0.8950448597793509;
48027;BV-4024;Clotoide;43.592; ; ;20.29405329758788;
48028;BV-4024;Corba;93.633; ; ;19.430939154825477;
48029;BV-4024;Corba;136.77; ; ;9.968634745008202;
48030;BV-4024;Clotoide;30.142; ; ;6.643065764096427;
48031;BV-4024;Clotoide;30.142; ; ;16.47395416938599;
48032;BV-4024;Corba;55.15; ; ;18.951700799965085;
48033;BV-4024;Corba;113.804; ; ;24.45723231680191;
48034;BV-4024;Corba;89.521; ; ;32.03140990551778;
48035;BV-4024;Clotoide;33.276; ; ;12.369313547965918;
48036;BV-4024;Clotoide;33.276; ; ;22.17810799316173;
48037;BV-4024;Corba;43.096; ; ;3.7744930506115653;
48038;BV-4024;Clotoide;30.828; ; ;19.034588146063804;
48039;BV-4024;Recta;0; ; ;21.770655001247476;
48040;BV-4024;Clotoide;58.637; ; ;34.38421702490284;
48041;BV-4024;Corba;99.995; ; ;13.443512201170664;
48042;BV-4024;Corba;95.436; ; ;11.347215152908785;
48043;BV-4024;Clotoide;19.621; ; ;4.034023264805778;
48044;BV-4024;Clotoide;19.621; ; ;1.9521903589538967;
48045;BV-4024;Corba;197.217; ; ;31.454342082067605;
48046;BV-4024;Clotoide;42.732; ; ;9.258754294600845;
48047;BV-4024;Clotoide;42.732; ; ;3.530492495208152;
48048;BV-4024;Corba;533.07; ; ;36.486119172013346;
48049;BV-4024;Recta;0; ; ;12.028131655575937;
48050;BV-4024;Corba;178.581; ; ;25.466629443923388;
48051;BV-4024;Recta;0; ; ;6.954851675222773;
48052;BV-4024;Corba;41.668; ; ;10.326737520124487;
48053;BV-4024;Corba;20.305; ; ;14.215746235527806;
48054;BV-4024;Corba;17.7; ; ;18.025384780525815;
48055;BV-4024;Clotoide;19.099; ; ;15.690512715635533;
48056;BV-4024;Corba;57.724; ; ;7.127685223358658;
48057;BV-4024;Corba;84.798; ; ;26.793417135908555;
48058;BV-4024;Clotoide;10.337; ; ;1.259910445043653;
48059;BV-4024;Clotoide;51.683; ; ;12.936083299482139;
48060;BV-4024;Corba;206.485; ; ;16.657820793713533;
48061;BV-4024;Corba;203.905; ; ;42.703715120900995;
48062;BV-4024;Clotoide;35.733; ; ;6.261913461264593;
48063;BV-4024;Recta;0; ; ;28.528722593092475;
48064;BV-4024;Clotoide;53.344; ; ;26.24048654187283;
48065;BV-4024;Corba;109.132; ; ;23.382634329642517;
48066;BV-4024;Corba;291.73; ; ;13.941699453827873;
48067;BV-4024;Corba;282.129; ; ;25.91600577438378;
48068;BV-4024;Corba;76.506; ; ;17.847626137867135;
48069;BV-4024;Clotoide;30.776; ; ;12.422633903388881;
48070;BV-4024;Clotoide;30.776; ; ;13.536884983966523;
48071;BV-4024;Corba;69.966; ; ;22.34768693550579;
48072;BV-4024;Clotoide;22.856; ; ;7.466397834369386;
