OBJECTID;N;CAR_CARRETERA;CODI_TRAM;INICI_TRAM;FINAL_TRAM;CAR_DESCR;TRA_ORIGEN;TRA_FINAL;TRA_TIPUS_VIA;TRA_TITULARITAT;TRA_CLASSIFICACIO_FUNC_REAL;TRA_CLASSIFICACIO_TECN_REAL;TRA_REGIM_GESTIO;TRA_SECTOR_CONS;TRA_AMBIT_GEST_PATRIMONIAL;TRA_AMBIT_ORG_AUTORITZADOR;TRA_CARRILS;TRA_COMARCA;TRA_PKI_POS;TRA_PKF_POS;TRA_LONG_APARENT;TRA_LONG_GEOM;TRA_LONG_AMB_BRANCS;TRA_XY_INICIAL;TRA_XY_FINAL;Shape.STLength();Shape
10960;74;BV-1221;4;10+282;14+840;Carretera de Talamanca;Límit comarca Bages-Vallès Occidental;Coll d'Estenalles. Límit Sector de Conservació;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;10257.943933;14643.022165;4558;4385;4385;415225 4611220;416327 4613672;4384.932314606749;
11029;71;BV-1221;1;0+000;0+700;Carretera de Talamanca;Placeta de la Creu, a Terrassa;Rotonda de la Plaça de l'Aigua;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;0+1;Vallès Occidental;0;750.665228;700;750;845;418186 4602456;418078 4603150;751.082894496563;
10882;73;BV-1221;3;1+700;10+282;Carretera de Talamanca;Cruïlla amb B-40;Límit comarca Bages-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;1772.378898;10257.943933;8582;8485;8940;418189 4604144;415225 4611220;8485.259437604667;
10828;72;BV-1221;2;0+700;1+700;Carretera de Talamanca;Rotonda de la Plaça de l'Aigua;Cruïlla amb B-40;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;2+2;Vallès Occidental;750.665228;1772.378898;1000;1021;1139;418078 4603150;418189 4604144;1021.5413865930028;
11075;75;BV-1221;5;14+840;35+957;Carretera de Talamanca;Coll d'Estenalles. Límit Sector de Conservació;Rotonda N-141c  (PQ 8.000);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;14643.022165;35628;21117;20984;21031;416327 4613672;408802 4623637;20985.66420729835;
10971;76;BV-1223;1;0+000;2+980;Accés a Mura;BV-1221 (PQ 21.145);Inici del nucli urbà de Mura;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;2974;2980;2974;2974;415996 4618043;414907 4617016;2974.47693215585;
10972;77;BV-1224;1;0+000;7+330;Accés a Rocafort;Rocafort;El Pont de Vilomara (carrer de Sant Jaume, just davant del Pont Vell);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;7298;7330;7298;7404;411300 4618565;406024 4617165;7298.442636405388;
10877;78;BV-1225;1;2+493;5+600;Carretera de Bufalvent;Límit del Polígon Bufalvent (a la tanca del polígon);Rotonda BV-1224 (PQ 6.938), al Pont de Vilomara;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;2493;5228;3107;2735;3107;404412 4619095;406035 4617581;2734.8152461709656;
11061;79;BV-1225a;1;2+418;2+800;Accés al Polígon Bufalvent;Davant de Cal Gravat;BV-1225 (PQ 2.756);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;2418;2760;382;342;342;404397 4618898;404619 4618951;342.3474831137006;
10850;80;BV-1225b;1;0+000;0+537;Branc del Pont Vell;BV-1225 (PQ 5.400);Entrada del Pont Vell, al Raval de Manresa;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;558;537;558;558;405921 4617721;405839 4617173;557.8442267721035;
11026;81;BV-1229;1;0+000;4+854;Carretera de Sant Vicenç de Castellet al Pont de Vilomara;Rotonda C-55 i antiga C-1411z, a Sant Vicenç de Castellet;El Pont de Vilomara;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;4822;4854;4822;4838;404838 4613190;405967 4616965;4821.583145747803;
11058;82;BV-1243;1;0+000;12+075;Accés a Sant Sebastià de Montmajor;Vial municipal (B-143 antiga);Plaça de Sant Sebastià de Montmajor;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;12102;12075;12102;12102;430046 4610365;426657 4612847;12102.17489409172;
10784;83;BV-1245;1;0+000;9+720;Accés a Granera;C-59 (PQ 31.063) -antiga B-143 (PQ 29.960)-, a Castellterçol;Camí pavimentat, a Granera;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vic;Diputació de Barcelona;Diputació de Barcelona;1+1;Moianès;0;9683;9720;9683;9683;427118 4622411;422020 4619745;9682.689300506354;
10817;85;BV-1248;2;6+940;7+317;Carretera de Sabadell a Matadepera;Intersecció C-1415a (PQ 20.055);Inici de la rotonda a l'entrada de Matadepera;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;6940;7411;377;471;643;419782 4605067;419437 4605341;471.31958928570936;
10953;84;BV-1248;1;2+700;6+830;Carretera de Sabadell a Matadepera;Enfront del carrer de Josep Pla, a Can Deu de Sabadell;Intersecció C-1415a (PQ 20.165);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;2700;6883;4130;4183;4360;423198 4602914;419808 4605182;4182.544880338443;
10838;86;BV-1249;1;0+000;2+280;Carretera de Sant Feliu del Racó;B-124 (PQ 10.800);B-124 (PQ 9.000);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;2299;2280;2299;2455;422163 4609479;422796 4608136;2298.9014153759827;
10925;87;BV-1273;1;0+000;2+400;Accés a l'estació de Castellbell i el Vilar-Monistrol de Montserrat;BP-1121 (PQ 100);B-122 (PQ 20.150);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;2405;2400;2405;2494;405712 4609248;406216 4610182;2405.0577906325443;
11163;88;BV-1274;1;0+000;1+080;Accés a l'Hospital del Tòrax;BV-1221 (PQ 2.900);Entrada recinte de l'Hospital del Tòrax;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;1047;1080;1047;1072;418305 4605369;417308 4605243;1047.2497056758148;
11100;89;BV-1275;1;0+000;0+438;Accés a Matadepera;Rotonda de la BV-1221;Límit municipal Terrasa-Matadepera (davant pista de tennis, 40 m abans del carrer de Matadepera);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;438;438;438;459;418346 4604886;418648 4605169;438.4225408530856;
11135;90;BV-1310;1;0+000;2+909;Accés a Castellcir;C-59 (PQ 30.953) -antiga B-143 (PQ 29.850)-, a Castellterçol;Camí de Santa Coloma Sasserra;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vic;Diputació de Barcelona;Diputació de Barcelona;1+1;Moianès;0;2940;2909;2940;2940;427171 4622337;429265 4624203;2940.29824252968;
10852;91;BV-1341;1;0+000;2+250;Carretera de Sant Quirze Safaja;C-1413b (PQ 3.760);C-59 (PQ 27.973) -antiga B-143 (PQ 26.900)-, a Sant Quirze Safaja;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vic;Diputació de Barcelona;Diputació de Barcelona;1+1;Moianès;0;2245;2250;2245;2354;430705 4619385;428788 4619980;2244.951282120596;
10868;93;BV-1411;2;2+780;3+100;Carretera de Ripollet a Montcada;Rotonda Carrer de Bach;Intersecció amb el carrer Tagamanent, a Montcada;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+0;Vallès Occidental;2780;3132;320;352;352;431342 4593838;431693 4593811;351.69469291786544;
11166;92;BV-1411;1;2+260;2+780;Carretera de Ripollet a Montcada;Límit municipal entre Ripollet i Montcada;Rotonda Carrer de Bach;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;2260;2780;520;520;559;430852 4593873;431342 4593838;519.8337941075823;
10786;95;BV-1414;2;1+540;4+600;Carretera de Sant Cugat del Vallès a Sabadell;Accessos a la B-30;Sortida de la rotonda d'accés a la Universitat Autònoma de Barcelona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;1540;4584;3060;3044;3341;424469 4593824;424247 4595722;3044.0352562091052;
11006;94;BV-1414;1;0+000;1+395;Carretera de Sant Cugat del Vallès a Sabadell;Rotonda de la BP-1413;Accessos a la B-30;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;1320;1395;1320;1359;425038 4592554;424510 4593683;1320.0961369822276;
10976;97;BV-1415;2;7+606;11+555;Carretera de Cerdanyola del Vallès a Barcelona;Límit comarca Barcelonès-Vallès Oriental;Rotonda de l'avinguda de l'Estatut de Catalunya, a Barcelona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;7609.227056;11590;3949;3980;4071;427794 4588791;429266 4587602;3980.948330598783;
10866;96;BV-1415;1;0+000;7+606;Carretera de Cerdanyola del Vallès a Barcelona;Cruïlla dels carrers Sebastià Garriga i Sant Ramon, a Cerdanyola del Vallès;Límit comarca Barcelonès-Vallès Oriental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;7609.227056;7606;7609;7683;427536 4593419;427794 4588791;7609.340011705045;
10967;98;BV-1416;1;0+000;0+087;Pont del Ripoll, a Montcada;Rambla dels Països Catalans, a Montcada;Carrer de Mossèn Joaquim Castellví, a Montcada;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;87;87;87;87;432134 4593291;432155 4593207;87.14973314249806;
10876;99;BV-1418;1;0+700;2+965;Carretera de Vallvidrera al Tibidabo;Encreuament del carrer de les Alberes amb el camí del Parc de la Budellera, a Vallvidrera;BP-1417 (PQ 5.100);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;700;2938;2265;2238;2485;425647 4585318;426745 4586739;2237.822745686932;
10813;100;BV-1423;1;0+000;2+130;Accés nord a Torre Marimón;C-1413a (PQ 35.960);Camí al bosc, a Torre Marimon;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;2140;2130;2140;2158;430129 4608343;430760 4606457;2140.161747562913;
11132;101;BV-1424;1;0+000;0+790;Accés est a Torre Marimón;Plaça de la Granja Agrícola Torre Marimon;C-59 (PQ 12.211) -antiga B-143 (PQ 10.470)-;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;815;790;815;899;430797 4607189;431477 4607505;815.4865531312831;
10842;102;BV-1432;1;0+000;3+436;Carretera de Granollers a Lliçà d'Amunt;Carrer de Joanot Martorell, a Granollers;BV-1602 (PQ 6.630), a Lliçà d'Amunt;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;3470;3436;3470;4135;439893 4606963;436606 4606752;3469.75192647004;
11012;103;BV-1433;1;0+000;2+654;Carretera de Llerona;C-17 (PQ 26.341) -antiga N-152 (PQ 33.600)- i BP-1438 (PQ 814), a l'Ametlla del Vallès;Sortida del pont del Congost, a Llerona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;2597;2654;2597;2722;439085 4612297;441328 4611228;2596.936776647189;
10991;104;BV-1435;1;8+560;13+331;Carretera de Santa Eulàlia de Ronçana;Rotonda de la C-1415b (PQ 7.040);Rotonda de la BP-1432 (PQ 26.350);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;8560;13339;4771;4779;5090;436254 4608609;435806 4613167;4779.093411252868;
10958;107;BV-1439;3;1+070;3+976;Carretera de Canovelles;Rotonda amb la C-352, a Canovelles;C-17 (PQ 24.610) -antiga N-152 (PQ 31.660)-;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;1070;4010;2906;2940;3469;439897 4608178;438953 4610341;2939.9959376684806;
10847;105;BV-1439;1;0+000;0+360;Carretera de Canovelles;C-1415b (PQ 11.770), a Granollers;Passeig de Lluís Companys, a Canovelles;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;360;360;360;360;439761 4607133;439779 4607490;360.23455479831966;
11124;106;BV-1439;2;0+360;1+041;Carretera de Canovelles;Passeig de Lluís Companys, a Canovelles;Rotonda amb la C-352, a Canovelles;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+0;Vallès Oriental;360;1030;681;670;670;439779 4607490;439870 4608137;669.5370716900743;
10793;108;BV-1462;1;0+000;6+431;Carretera de Vallvidrera;Avinguda de Vallvidrera, núm. 83, davant el Col·legi Montserrat, prop del baixador del funicular;Límit comarca Barcelonès-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;0;6440.643599;6431;6440;6441;425664 4584529;423863 4586746;6440.600510047468;
10916;109;BV-1462;2;6+431;11+300;Carretera de Vallvidrera;Límit comarca Barcelonès-Vallès Occidental;Carretera de la Floresta, núm. 52, a Valldoreix;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;6440.643599;11230;4869;4789;5532;423863 4586746;421932 4589593;4789.603362158103;
11128;110;BV-1466;1;0+000;1+730;Accés al Papiol;C-1413z (PQ 2.265), abans del pont de l'autopista A-2;Plaça de Gaudí, davant del carrer de Ca n'Esteve, al Papiol;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;1685;1730;1685;1685;416797 4587283;417507 4587985;1684.5525174941522;
11069;116;BV-1468;6;11+676;12+220;Carretera de Molins de Rei a Vallvidrera;Límit comarca Baix Llobregat-Barcelonès;BV-1462 (PQ 2.375), a Vallvidrera;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;11560.775713;12130;544;569;569;424893 4584356;425246 4584632;568.6556271154725;
11067;112;BV-1468;2;4+521;7+518;Carretera de Molins de Rei a Vallvidrera;Límit comarca Barcelonès-Baix Llobregat;Límit comarca Barcelonès-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;4420.364318;7402.786266;2997;2982;2982;421305 4586767;422310 4585761;2982.333164300294;
11157;115;BV-1468;5;9+648;11+676;Carretera de Molins de Rei a Vallvidrera;Límit comarca Baix Llobregat-Barcelonès;Límit comarca Baix Llobregat-Barcelonès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;9540.989627;11560.775713;2028;2019;2020;423316 4584369;424893 4584356;2020.1411167849053;
11161;114;BV-1468;4;8+391;9+648;Carretera de Molins de Rei a Vallvidrera;Límit comarca Baix Llobregat-Barcelonès;Límit comarca Baix Llobregat-Barcelonès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Barcelonès;8301.53991;9540.989627;1257;1239;1240;422928 4585210;423316 4584369;1239.6193464862229;
10959;111;BV-1468;1;0+450;4+521;Carretera de Molins de Rei a Vallvidrera;Molins de Rei;Límit comarca Barcelonès-Baix Llobregat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;450;4420.364318;4071;3970;3970;418445 4585732;421305 4586767;3970.1871328907814;
10952;113;BV-1468;3;7+518;8+391;Carretera de Molins de Rei a Vallvidrera;Límit comarca Barcelonès-Vallès Occidental;Límit comarca Baix Llobregat-Barcelonès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Límit comarcal Baix Llobregat-Vallès Occidental;7402.786266;8301.53991;873;898;899;422310 4585761;422928 4585210;898.9098345318546;
11169;117;BV-1483;1;0+000;1+850;Accés a Riells del Fai;BP-1432 (PQ 22.375);Continuació de l'Avinguda de Sant Vicenç, a Riells del Fai;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;1854;1850;1854;1877;433471 4615707;433343 4616974;1854.3734052469583;
11098;118;BV-1484;1;0+000;1+300;Accés a Bigues;BP-1432 (PQ 24.948);Camí de Puiggraciós, a Bigues;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;1291;1300;1291;1315;434750 4613688;435246 4614218;1290.7254515021045;
11086;119;BV-1485;1;0+000;6+382;Accés a Sant Miquel del Fai;C-59 (PQ 20.540) -antiga B-143 (PQ 19.770)-, a Sant Feliu de Codines;Límit comarca Vallès Oriental-Moianès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;6348.417721;6382;6348;6349;430609 4615615;432330 4618796;6348.579818055222;
11119;120;BV-1485;2;6+382;7+030;Accés a Sant Miquel del Fai;Límit comarca Vallès Oriental-Moianès;Entrada del recinte de Sant Miquel del Fai;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Moianès;6348.417721;6961;648;612;613;432330 4618796;432598 4618646;612.6877844059891;
11080;121;BV-1489;1;0+000;4+216;Accés a Montmany;Camí de terra, a Montmany;Passeig de Montmany, prop del Castell del Rubinat, al Figaró ;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;4207;4216;4207;4207;437360 4618194;439426 4618903;4206.924760255751;
10918;122;BV-1501;1;0+000;2+825;Carretera de Can Pelegrí a Castellbisbal;Rotonda del vial municipal M08054-20;Rotonda amb la B-150 (PQ 3.842) i la B-151, a Castellbisbal;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;2583;2825;2583;2634;414111 4591222;415058 4592740;2583.267146524475;
10979;123;BV-1602;1;3+832;8+525;Carretera de Lliçà de Vall a Lliçà d'Amunt;Rotonda amb la C-155 (PQ 13.657);Rotonda amb la C-1415b (PQ 7.040);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;3832;8554;4693;4722;5003;436693 4604056;436258 4608589;4722.351301243303;
11034;124;BV-1604;1;0+000;3+566;Carretera de Parets del Vallès a Lliçà de Vall;C-17 (PQ 13.657) -antiga N-152 (PQ 20.120)-, a Parets del Vallès;Rotonda amb la C-155 (PQ 13.400);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;3526;3566;3526;3658;435645 4600702;436430 4603905;3525.6225216355683;
11028;126;BV-2001;2;0+790;1+020;Carretera de Sant Joan Despí;Límit de terme (per sobre del carrer del Priorat, de Cornellà de Llobregat);Límit de terme Cornellà de Llobregat - Sant Joan Despí;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+0;Baix Llobregat;790;1039;230;249;250;421439 4579349;421282 4579536;249.56755593630388;
10857;125;BV-2001;1;0+000;0+790;Carretera de Sant Joan Despí;C-245 (PQ 13.450) i B-200 (PQ 6100), a la Plaça dels Quatre Camins, a Cornellà de Llobregat;Límit de terme (per sobre del carrer del Priorat, de Cornellà de Llobregat);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada doble;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;790;790;790;1674;421921 4578726;421439 4579349;789.8276263187298;
10949;127;BV-2002;1;0+000;8+500;Carretera de Sant Vicenç dels Horts a Sant Boi de Llobregat;Intersecció de la N-340 amb la N-II, a Sant Vicenç dels Horts;C-245 (PQ 11.895), a Sant Boi de Llobregat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;8454;8500;8454;11788;416842 4584151;420646 4577689;8454.265015622424;
10917;128;BV-2003;1;5+380;7+750;Carretera de Sant Climent de Llobregat a Viladecans;BV-2004 (PQ 5.380), continuació, a Sant Climent de Llobregat ;Intersecció amb el carrer d'Àngel Arañó, a Viladecans;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;5380;7665;2370;2285;2321;416442 4576450;417740 4574865;2284.532150710103;
10887;129;BV-2004;1;1+865;5+380;Carretera de Sant Boi de Llobregat a Sant Climent de Llobregat;Encreuament amb el Carrer del Camí de Golbes;BV-2003 (cont.) (PQ 5.380), a Sant Climent de Llobregat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;1865;5341;3515;3476;3476;417992 4577629;416442 4576450;3476.2978530249984;
10973;130;BV-2005;1;0+000;6+258;Accés a Torrelles de Llobregat;Rotonda de la BV-2002 (PQ 2.400), a Sant Vicenç dels Horts ;Intersecció amb el carrer del Bosc de les Ànimes, a Torrelles de Llobregat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;6372;6258;6372;6989;417663 4582175;414555 4578403;6371.9362830736745;
10936;131;BV-2006;1;0+000;0+240;Accés a Santa Coloma de Cervelló;Rotonda de la BV-2002 (PQ 4.295);Sortida del pont sobre el Ferrocarril de la Generalitat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;226;240;226;253;418404 4580404;418386 4580280;225.56629095944234;
10787;132;BV-2111;1;5+670;15+850;Carretera de Sant Pere de Ribes a Olivella;Carrer de Sitges (antiga B-211z), a Sant Pere de Ribes;Accés al Parc del Garraf;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;5670;15859;10180;10189;10464;397417 4568247;400247 4574010;10188.814672835082;
11134;133;BV-2111ant;1;5+680;6+050;Travessera de Sant Pere de Ribes;Plaça del Centre, (antiga B-211z), a Sant Pere de Ribes;Creuament Carrer Dr. Quadras;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+0;Garraf;5680;6048.645598;370;368;369;397191 4568596;397546 4568689;368.6723827121596;
11136;134;BV-2111ant;2;6+050;6+443;Travessera de Sant Pere de Ribes;Creuament Carrer Dr. Quadras;Rotonda de la C-15B (PQ 6.160) i la BV-2111 (PQ 6.400), a Sant Pere de Ribes;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;6048.645598;6431;393;382;403;397546 4568689;397891 4568769;382.09194864571396;
10783;135;BV-2112;1;1+168;5+670;Carretera de Vilanova i la Geltrú a Sant Pere de Ribes;Rotonda de la C-15 (PQ 117) -antiga C-244 (PQ 51.750);Plaça de la Vila, (antiga B-211z), a de Sant Pere de Ribes;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;1168;5684;4502;4516;4641;393911 4565888;397148 4568591;4515.778135748615;
10969;136;BV-2113;1;0+000;2+900;Carretera de Sant Pere de Ribes a Vilanoveta;B-211a (PQ 7.600), al carrer de Sitges, a Sant Pere de Ribes;Rotonda de la C-246a (PQ 41.000) i enllaç C-32;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;0;2874;2900;2874;3076;397393 4568231;396106 4566179;2873.603907169896;
11085;137;BV-2115;1;0+500;1+000;Carretera del Pantà de Foix. Tram est;Rotonda de la Ronda Ibèrica, davant del Parc de la Quadra d'Enveja;Intersecció amb la C-31 a Vilanova i la Geltrú;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;500;982;500;482;482;392094 4564620;391643 4564787;481.6891022441526;
