OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
2513;BP-4654;Corba;44.307; ; ;20.738310211138785;
2514;BP-4654;Clotoide;36.588; ; ;30.212035639387622;
2515;BP-4654;Recta;0; ; ;77.43205887566813;
2516;BP-4654;Corba;53.984; ; ;41.92469631661319;
2517;BP-4654;Recta;0; ; ;146.3388594135223;
2518;BP-4654;Corba;168.272; ; ;128.36110363769595;
2519;BP-4654;Recta;0; ; ;74.23377243066243;
2520;BP-4654;Corba;96.142; ; ;16.816292872624235;
2521;BP-4654;Clotoide;58.731; ; ;35.876520274341004;
2522;BP-4654;Clotoide;73.413; ; ;31.693325835589953;
2523;BP-4654;Corba;175.938; ; ;29.25796112117788;
2524;BP-4654;Recta;0; ; ;72.67394969415683;
2525;BP-4654;Corba;105.542; ; ;42.87381435449649;
2526;BP-4654;Recta;0; ; ;24.151419266417104;
2527;BP-4654;Corba;70.348; ; ;35.75827087017484;
2528;BP-4654;Recta;0; ; ;108.40137995842754;
2529;BP-4654;Corba;732.551; ; ;38.51147450177595;
2530;BP-4654;Corba;49.389; ; ;25.681392058358632;
2531;BP-4654;Recta;0; ; ;43.476525552317575;
2532;BP-4654;Corba;33.15; ; ;18.78633241317177;
2533;BP-4654;Clotoide;25.97; ; ;20.077818389065165;
2534;BP-4654;Corba;2536.419; ; ;64.84200990251637;
2535;BP-4654;Corba;61.917; ; ;20.838875893599116;
2536;BP-4654;Clotoide;32.111; ; ;16.652671913146087;
2537;BP-4654;Recta;0; ; ;61.245085336618466;
2538;BP-4654;Clotoide;23.739; ; ;24.214818746522905;
2539;BP-4654;Corba;31.598; ; ;16.037648829034442;
2540;BP-4654;Corba;113.703; ; ;16.946720240909922;
2541;BP-4654;Recta;0; ; ;31.330390564307756;
2542;BP-4654;Corba;27.942; ; ;20.19724527727334;
2543;BP-4654;Corba;89.477; ; ;30.12639296308012;
2544;BP-4654;Clotoide;27.656; ; ;8.052721870543293;
2545;BP-4654;Clotoide;27.656; ; ;25.775650616525166;
2546;BP-4654;Corba;29.672; ; ;8.116311552476878;
2547;BP-4654;Clotoide;23.665; ; ;18.8729230044901;
2548;BP-4654;Clotoide;11.833; ; ;2.166689973758308;
2549;BP-4654;Corba;64.62; ; ;35.541118568518826;
2550;BP-4654;Clotoide;17.29; ; ;4.626251790885542;
2551;BP-4654;Clotoide;17.29; ; ;14.249671236188629;
2552;BP-4654;Corba;20.051; ; ;14.115537376260196;
2553;BP-4654;Corba;435.94; ; ;16.400418408743988;
2554;BP-4654;Corba;44.873; ; ;26.3739522835621;
2555;BP-4654;Clotoide;34.104; ; ;25.911235517170432;
2556;BP-4654;Corba;161837.224; ; ;76.53102904052703;
2557;BP-4654;Clotoide;43.824; ; ;28.30302318282548;
2558;BP-4654;Corba;67.826; ; ;14.259505388697946;
2559;BP-4654;Recta;0; ; ;52.32116705341982;
2560;BP-4654;Clotoide;26.312; ; ;20.478352638781512;
2561;BP-4654;Corba;33.806; ; ;24.689315677946553;
2562;BP-4654;Clotoide;19.861; ; ;11.667382086281037;
2563;BP-4654;Recta;0; ; ;41.604180245745546;
2564;BP-4654;Corba;31.088; ; ;21.560939470270764;
2565;BP-4654;Clotoide;24.446; ; ;19.222101858291246;
2566;BP-4654;Recta;0; ; ;10.190401954000116;
2567;BP-4654;Clotoide;41.284; ; ;34.10722505677474;
2568;BP-4654;Corba;49.97; ; ;16.55730681868912;
2569;BP-4654;Recta;0; ; ;23.32228664755959;
2570;BP-4654;Corba;40.768; ; ;25.695672927516174;
2571;BP-4654;Clotoide;28.857; ; ;20.424399933008473;
2572;BP-4654;Clotoide;28.857; ; ;0.18954632624362294;
2573;BP-4654;Corba;4392.67; ; ;85.56218141011054;
2574;BP-4654;Corba;32.822; ; ;25.53102697995962;
2575;BP-4654;Recta;0; ; ;27.6589111982575;
2576;BP-4654;Clotoide;27.862; ; ;18.939918168109003;
2577;BP-4654;Corba;40.985; ; ;20.46709945041122;
2578;BP-4654;Clotoide;29.378; ; ;21.05680801102818;
2579;BP-4654;Clotoide;29.378; ; ;21.086586861054442;
2580;BP-4654;Corba;40.927; ; ;22.817766051611695;
2581;BP-4654;Recta;0; ; ;15.33871561770749;
2582;BP-4654;Corba;26.192; ; ;23.670986938482297;
2583;BP-4654;Recta;0; ; ;21.628630069055447;
2584;BP-4654;Corba;56.346; ; ;15.521442824437374;
2585;BP-4654;Clotoide;37.067; ; ;24.382964520098945;
2586;BP-4654;Recta;0; ; ;30.83510883603925;
2587;BP-4654;Clotoide;22.176; ; ;19.900499564076743;
2588;BP-4654;Corba;24.71; ; ;16.336837662668113;
2589;BP-4654;Clotoide;17.759; ; ;12.763041874089627;
2590;BP-4654;Recta;0; ; ;36.768168385899365;
2591;BP-4654;Clotoide;23.825; ; ;15.333917797120817;
2592;BP-4654;Corba;37.017; ; ;14.908807606696705;
2593;BP-4654;Recta;0; ; ;26.883748360628093;
2594;BP-4654;Clotoide;31.347; ; ;22.8004442853503;
2595;BP-4654;Corba;43.096; ; ;9.520830935109137;
2596;BP-4654;Clotoide;25.032; ; ;14.539681859899671;
2597;BP-4654;Recta;0; ; ;37.69557433335165;
2598;BP-4654;Clotoide;24.478; ; ;23.608248846542814;
2599;BP-4654;Corba;25.378; ; ;26.596063228984587;
2600;BP-4654;Recta;0; ; ;77.4094916560734;
2601;BP-4654;Clotoide;29.741; ; ;19.614733389403955;
2602;BP-4654;Corba;45.094; ; ;11.55548945395872;
2603;BP-4654;Clotoide;21.487; ; ;10.23857816907729;
2604;BP-4654;Clotoide;21.487; ; ;12.271223943116306;
2605;BP-4654;Corba;60.711; ; ;17.027564518507063;
2606;BP-4654;Corba;348.962; ; ;31.45948321495452;
2607;BP-4654;Clotoide;18.946; ; ;17.653712196381637;
2608;BP-4654;Corba;30.625; ; ;5.631722886675385;
2609;BP-4654;Clotoide;19.878; ; ;12.901429122316355;
2610;BP-4654;Clotoide;19.878; ; ;7.368896829772275;
2611;BP-4654;Corba;53.619; ; ;32.08246145831585;
2612;BP-4654;Corba;239.487; ; ;49.57584857335291;
2613;BP-4654;Recta;0; ; ;71.23200680772544;
2614;BP-4654;Clotoide;22.268; ; ;19.67564628840508;
2615;BP-4654;Corba;25.199; ; ;26.14530915655698;
2616;BP-4654;Recta;0; ; ;20.168766967069082;
2617;BP-4654;Corba;54.283; ; ;30.994710961954425;
2618;BP-4654;Clotoide;15.872; ; ;4.6407851419686725;
2619;BP-4654;Clotoide;15.872; ; ;13.537338140233445;
2620;BP-4654;Corba;19.602; ; ;16.982497169867557;
2621;BP-4654;Corba;78.302; ; ;23.357322285520148;
2622;BP-4654;Corba;35.028; ; ;24.72710724035143;
2623;BP-4654;Corba;432.652; ; ;38.98261014419198;
2624;BP-4654;Corba;24.586; ; ;22.448246969161655;
2625;BP-4654;Clotoide;22.019; ; ;19.71852468332114;
2626;BP-4654;Clotoide;22.019; ; ;20.76321811030744;
2627;BP-4654;Corba;25.205; ; ;14.913121225519696;
2628;BP-4654;Corba;286.309; ; ;15.218711408549837;
2629;BP-4654;Clotoide;22.742; ; ;1.7394517857892198;
2630;BP-4654;Clotoide;22.742; ; ;20.329905221864976;
2631;BP-4654;Corba;23.854; ; ;13.959267947831652;
2632;BP-4654;Recta;0; ; ;12.273575481626645;
2633;BP-4654;Corba;18.261; ; ;9.028440043529658;
2634;BP-4654;Clotoide;22.268; ; ;23.899134475038835;
2635;BP-4654;Corba;152.438; ; ;19.833338600004073;
2636;BP-4654;Corba;47.19; ; ;34.06691684755391;
2637;BP-4654;Corba;67.296; ; ;36.56735542725119;
2638;BP-4654;Clotoide;30.681; ; ;13.987748853452558;
2639;BP-4654;Clotoide;30.681; ; ;22.138449491731123;
2640;BP-4654;Corba;40.658; ; ;13.355955741449923;
2641;BP-4654;Recta;0; ; ;30.262741878772395;
2642;BP-4654;Corba;83.308; ; ;29.700642625156203;
2643;BP-4654;Recta;0; ; ;55.761741582253876;
2644;BP-4654;Corba;60.683; ; ;27.777209563636884;
2645;BP-4654;Recta;0; ; ;86.85899742698061;
2646;BP-4654;Corba;53.458; ; ;13.859913915983334;
2647;BP-4654;Clotoide;36.726; ; ;25.229801467212766;
2648;BP-4654;Recta;0; ; ;42.44491689891519;
2649;BP-4654;Corba;29.289; ; ;27.97399835167355;
2650;BP-4654;Corba;342.116; ; ;35.07815453521191;
2651;BP-4654;Corba;21.269; ; ;24.178070597813146;
2652;BP-4654;Corba;51.093; ; ;25.221397294517157;
2653;BP-4654;Recta;0; ; ;24.508026602371807;
2654;BP-4654;Clotoide;15.399; ; ;15.387937900434931;
2655;BP-4654;Corba;15.407; ; ;7.847950189256368;
2656;BP-4654;Corba;18.507; ; ;16.71121004174594;
2657;BP-4654;Clotoide;18.573; ; ;18.45597739422238;
2658;BP-4654;Clotoide;37.147; ; ;18.30000886094614;
2659;BP-4654;Corba;86.193; ; ;13.772141778453816;
2660;BP-4654;Recta;0; ; ;29.944989466594308;
2661;BP-4654;Corba;71.436; ; ;34.34798236605521;
2662;BP-4654;Recta;0; ; ;54.763793804371055;
2663;BP-4654;Clotoide;17.902; ; ;12.647402671300302;
2664;BP-4654;Corba;25.339; ; ;19.689798902110173;
2665;BP-4654;Corba;79.587; ; ;36.429015686111136;
2666;BP-4654;Corba;49.724; ; ;50.34646492399322;
2667;BP-4654;Corba;30.613; ; ;19.758974461509506;
